,user_name,user_location,date,text,rating
375,éli,,2022-09-19 15:26:35+00:00,meu Deus eu amei os produtinhos do kit tusca 🤤,
376,Raquel Trebi🌺,Sao carlos/Uberlândia,2022-09-19 15:24:13+00:00,Os produtos do Tusca estão tão lindinhos🥺,
377,Empada da Bio,são carlos,2022-09-19 15:21:59+00:00,GENTE O KIT TUSCA MEU DEUS,
378,labios de sergio moro,,2022-09-19 15:19:58+00:00,pensando pensamentos com essa shoulderbag da tusca,
379,nat (péia),,2022-09-19 15:13:42+00:00,"Oi gente, eu e a topera estamos organizando busão pro tusca $165 e só tem mais 6 vagas, se alguém tiver interesse só me chamar",
380,giugiu,"Bauru, Brasil",2022-09-19 15:13:36+00:00,Queria comprar tudo da lojinha do tusca mas não tenho dinheirooooooo,
381,As vezes Brunóia,,2022-09-19 15:11:13+00:00,"Meu aniversário vai cair no fds do tusca
Queria: presentes
Estou ganhando: dívidas e mais dívidas",
382,ponin,Brasil 🇧🇷,2022-09-19 15:07:01+00:00,RT @machumalado: vou ter q tá comprando o tusca,
383,Bot TUSCA 2022,Arena Tusca,2022-09-19 15:01:10+00:00,Faltam 54 dias para o início do TUSCA,
384,carolinda,"unesp bauru, sp",2022-09-19 14:44:30+00:00,"@isa_ravagnani eu to assim
mas assim, nem no inter nem no tusca

apenas em PAZ",
385,folis,Uberaba MG,2022-09-19 14:31:22+00:00,"@__maraju Mas é o inter né :/ comprei só por isso na real, n tô muito com vontade de ir, acho q até o tusca deve tá melhor",
386,Tusca,São Carlos,2022-09-19 14:07:56+00:00,"RT @re_belloni: Essa line up do Tusca ta maravilhosa, como pode",
387,paipim,,2022-09-19 14:00:38+00:00,@VHOBorges quanto tá do inter? pq o tusca já achei carissimo (mas comprei né),
388,Alex,São Paulo ,2022-09-19 13:44:24+00:00,Vou fingir que não passou pela minha cabeça a possibilidade de ir no tusca,
389,Tusca,São Carlos,2022-09-19 13:44:05+00:00,RT @Uriquirino: Menos de DOIS meses pro #TUSCA e eu esperei DOIS anos pra isso!,
390,Larissa Barros,"São Paulo, Brasil",2022-09-19 13:36:47+00:00,"Um final de semana assim 
Jesusss, imagina na Lar Doce Lar e no Tusca kkkkkk

Idade chega https://t.co/G0TPTIyRWy",
391,Pivola,"São Carlos, Brasil",2022-09-19 13:01:12+00:00,Só volto a beber no tusca slk,
392,Tusca,São Carlos,2022-09-19 12:59:19+00:00,RT @aridante__: e pensar que as duas vão tá no tusca meu deus tô mto ansioso,
393,Lanna,,2022-09-19 10:47:03+00:00,próxima festa agora só tusca,
394,egirl do campo,city of stars,2022-09-19 10:18:11+00:00,apenas um box de senhor dos anéis e o pacote tusca me fariam felizes agora,
395,perdido na Auditoria,,2022-09-19 05:02:32+00:00,Tá difícil achar alojamento pro Tusca,
396,Mastria,"São Paulo, Brasil",2022-09-19 04:35:37+00:00,"@albinelii estou aposentando lentamente dos roles universitarios, acho q daqui pra frente só vou no tusca ou em alguns muito especificos",
397,Anna Lucindo,"Pirassununga, Brasil",2022-09-19 03:50:38+00:00,Pensando muito em ir no tusca em,
398,Lucky LOUD CAMPEÃ MUNDIAL,"In a galaxy far, far away...",2022-09-19 02:47:35+00:00,"to começando a achar que o tusca desse ano foi todinho planejado pra tentar sabotar o inter, pq botaram na mesma data com atrações q normalmente vão no inter É TUDO PLANEJADO",
399,machu malu or ximi,arere/piracity,2022-09-19 02:35:53+00:00,vou ter q tá comprando o tusca,
400,flavinho do pneu,"Campinas, Brasil",2022-09-19 01:49:25+00:00,Depois desse fds eu tenho certeza que o tusca não é pra mim eu ia morrer no primeiro dia,
401,joão,"São Carlos, Brasil",2022-09-19 01:36:36+00:00,mas tudo bem novembro vou fugir do inter e do tusca e vou pro rj,
402,André LLLeon #ValorantChampions,São Carlos - SP - Brasil,2022-09-19 00:58:04+00:00,"Cara se tudo correr bem, estarei de férias no tusca, grazadeus pq eu n ia suportar trabalhar no hotel nesses dias n",
403,assis,Brazil,2022-09-18 23:51:45+00:00,pensando em estar colocado no tusca,
404,RAQUEL,,2022-09-18 23:16:27+00:00,@JadinDaFiel ainda estou cogitando ir pro tusca...,
405,aang,,2022-09-18 23:06:31+00:00,e pensar que as duas vão tá no tusca meu deus tô mto ansioso https://t.co/ku3e1mfc1C,
406,"caraí menó, éo Macéta",,2022-09-18 23:05:23+00:00,A cada dia eu fico mais feliz por ter comprado os 4 dias do tusca 😭,
407,Jadin da Fielˢᶜᶜᵖ (Advogado dos Bêbados),"Brasília, Brasil",2022-09-18 22:54:52+00:00,"Tema do Tusca tá lindão dms, se não fosse o LIU eu ia lindo",
408,md,,2022-09-18 22:52:07+00:00,do nada procurando galocha p comprar p ir no tusca pq simplesmente eu e a luana perdemos a noção e decidimos ir em mais festas do que o planejado. um tênis jamais aguentaria.,
409,O Uriel,"  SP,Brasil ",2022-09-18 22:34:29+00:00,Menos de DOIS meses pro #TUSCA e eu esperei DOIS anos pra isso!,
410,Ana,"Catanduva, Brasil",2022-09-18 21:41:55+00:00,Aí tem o tusca vdd,
411,gigica,são carlos ⇋ tupã,2022-09-18 21:11:06+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
412,Viniman,Na Sua,2022-09-18 21:02:14+00:00,Parei de beber até o tusca,
413,psiricólogo,"Campinas, Brasil",2022-09-18 19:58:00+00:00,"Se mais alguem me perguntar se eu vou no tusca esse ano, eu vou gritar",
414,scutti,,2022-09-18 19:25:44+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
415,soraia,Santa Cruz das Palmeiras,2022-09-18 19:20:28+00:00,talvez eu não aguente o Tusca,
416,Raii.Ferreira_,,2022-09-18 19:01:05+00:00,Como eu vou tankar 4 dias de tusca ?,
417,nidefavere,,2022-09-18 18:51:08+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
418,ste,,2022-09-18 18:01:14+00:00,"ouvindo tdp já pensando no tusca, saudades do que a gente vai viver de novo",
419,Jeniffer Cândido,016,2022-09-18 17:19:37+00:00,"oooh gente e eu que descobri só agora que O TURMA DO PAGODE VAI VIIIIM NO TUSCA 😍😍😍😍😍😍😍😍 se algum dia eu falei que não ia, é mentira",
420,Bu,"Piracicaba, Brasil",2022-09-18 17:16:35+00:00,ficar loira ou comprar meu conva do tusca…..,
421,𝖇𝖊𝖙𝖎𝖓𝖍𝖔,Uberlândia,2022-09-18 17:07:09+00:00,RT @sccontreiras: Vendo 2 pacotes completos(meia entrada universitária) do TUSCA 2022,
422,carolina ✨,she/her              pt-br/eng,2022-09-18 16:21:41+00:00,@oow_anaa vendo o meu tusca inteira no valor de primeiro lote,
423,carolina ✨,she/her              pt-br/eng,2022-09-18 16:21:28+00:00,@l1a_____ vendo o meu tusca no valor de primeiro lote,
424,ninoiooioóia,,2022-09-18 15:06:21+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
425,Bot TUSCA 2022,Arena Tusca,2022-09-18 15:01:25+00:00,Faltam 55 dias para o início do TUSCA,
426,Pedro Henrique Rocha,Lorena SP,2022-09-18 14:14:30+00:00,"E no meio da loucura toda, comprei o Tusca, é isso rapaziada, boa noite q daqui a pouco to em pé",
427,letisia,campinas sp,2022-09-18 14:01:13+00:00,td dia pensando nisso (vender meu tusca,
428,thata,"São Carlos, Brasil",2022-09-18 13:26:51+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
429,Battoman,"Limeira, Brasil",2022-09-18 13:22:10+00:00,A atlética poderia aprender com a química a montar um kit tusca decente,
430,borda,"São Carlos, Brazil",2022-09-18 12:15:05+00:00,"RT @tateoi: estou tão titi
será que alguém pode comprar meu pacote do tusca que eu ainda não anunciei que estou vendendo",
431,vulgo Manauxxx 💥,"Campinas, Brasil",2022-09-18 12:14:19+00:00,Juli me ensinou algumas coisas e tá fazendo pensar bastante sobre ir ou não pro tusca 🥵,
432,tai,mooncake,2022-09-18 12:00:19+00:00,"estou tão titi
será que alguém pode comprar meu pacote do tusca que eu ainda não anunciei que estou vendendo",
433,Plabo #13,"Sorocaba, Brasil",2022-09-18 06:24:42+00:00,eu quero mto ver Pitty no tusca,
434,Mumuzin,Brasil,2022-09-18 00:42:25+00:00,Eu sou o único que não está animado para o Tusca,
435,nidefavere,,2022-09-17 23:57:05+00:00,RT @eugomws: não é pq eu sou cadelinha do ca mas o kit tusca da química ta lindo demais 😭😮‍💨,
436,Lê ★彡,"Butantã, SP",2022-09-17 23:30:32+00:00,"@defantediogo Defante, vc vai no tusca?",
437,gigica,são carlos ⇋ tupã,2022-09-17 23:00:58+00:00,não é pq eu sou cadelinha do ca mas o kit tusca da química ta lindo demais 😭😮‍💨,
438,🧊🧊 Faisting,"São Carlos, Brasil",2022-09-17 22:41:18+00:00,@ahelosantana Tanto role vai acabar enjoando por isso não vamos no tusca,
439,loira educa,"Ouroeste, Brasil",2022-09-17 22:34:05+00:00,"outubro tem Gusttavo Lima, novembro tem Tusca, dezembro tem InterFacul e virada do ano… tô felizonaaaaa",
440,lélis,rc/sbo,2022-09-17 22:15:23+00:00,"@isarmoraess putsss, e não vão lançar nada pro tusca?",
441,lucas ruscito,Brasil,2022-09-17 20:33:06+00:00,@theusudogostoso E eu vou! No TUSCA 🤪 aqueles,
442,Letica,"Botucatu, Brasil / SJRP ",2022-09-17 20:26:06+00:00,Pensando seriamente em vender o tusca depois do que fiz hoje,
443,Tranqueiras,,2022-09-17 20:23:37+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
444,✋🤪🤚,"Bauru, Brasil",2022-09-17 19:20:12+00:00,"pode ir pro tusca amigão, pode ir, ninguém tá te impedindo não meu galã",
445,Eric Borges,"São Paulo, Brasil",2022-09-17 19:01:58+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
446,andre amadeu,são paulo - sp,2022-09-17 18:45:46+00:00,eh galera parece que cedi a energia jovem do tusca…,
447,lucas ruscito,Brasil,2022-09-17 17:20:36+00:00,"Vendo dois ingressos TUSCA lotes anteriores (gente, eu vou no TUSCA, os ingressos são de amg do meu namorado)",
448,Félixz,"Uberlândia, Brasil",2022-09-17 17:16:52+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
449,Lara,"Uberlândia, Minas Gerais",2022-09-17 17:16:36+00:00,vendo tusca primeiro lote meia #tusca2022,
450,Tranqueiras,,2022-09-17 17:13:03+00:00,Vendo 2 pacotes completos(meia entrada universitária) do TUSCA 2022,
451,leo_napolis,,2022-09-17 16:16:43+00:00,Aloja do tusca vai ter até colete amei,
452,Ias,,2022-09-17 16:06:14+00:00,"Turma do pagode no tusca, quem foi triste n ta mais",
453,Cari Oca ⭐🚩,,2022-09-17 15:36:17+00:00,@nicolimotta @gabriellas_ A mensagem q a Berto me enviou no TUSCA tá lá como a 1° da nossa conversa. Quase 3 anos bem guardados ❤️,
454,Bot TUSCA 2022,Arena Tusca,2022-09-17 15:01:22+00:00,Faltam 56 dias para o início do TUSCA,
455,traída e mal paga,,2022-09-17 14:26:18+00:00,Tusca um evento onde vai tocar uma pessoa que tá sendo processada por racismo e Djonga,
456,🤬,,2022-09-17 14:08:06+00:00,e os mesmos(a) estarão no tusca gritando fogo nos racistas no show do djonga,
457,Gabriel Neres,"São Paulo, Brasil",2022-09-17 14:03:46+00:00,Toda vez q eu lembro que o tusca tá chegando fico com medo kkkkkk espero voltar vivohhh,
458,promotora de saúde,,2022-09-17 13:29:13+00:00,@catslow__ Falsa era pra você ir na tusca,
459,Gabi Camargo,"São Carlos, Brasil",2022-09-17 13:23:45+00:00,Minha casa no Tusca https://t.co/ZVyg90o1Xb,
460,laurapallamin,,2022-09-17 03:31:20+00:00,ninguém mais quer ir pro inter e vou ter q sofrer no tusca,
461,laurapallamin,,2022-09-17 03:30:52+00:00,VOU MATAR A BECA PQ ELA TÁ QUERENDO IR NO TUSCA EM VEZ DO INTER AFFFF,
462,lacrinha,"Bauru, Brasil",2022-09-17 03:29:19+00:00,"RT @guiradi: Se vc tá em dúvida entre Inter ou Tusca, já faz as malinhas e vai pra São Carlos. 

Nunca foi sobre evento ou atração, é sobre…",
463,𝙥𝙚,limeiracity,2022-09-17 03:14:15+00:00,vender meu corpinho p ir no tusca,
464,𝖕𝖔𝖗𝖙𝖊𝖑𝖆,"Araras, Brasil",2022-09-17 02:09:07+00:00,"Então é isso vai ter tusca, parcelar em 50x",
465,pampers,where have you been loca?,2022-09-17 01:11:56+00:00,"RT @mikitktsk: inter ou tusca? ahaa para ne
o q importa eh se divertir pessoal!!!! 👏👏👏👏👏 
curtir 💃💃🕺🕺 com os amigos 👯👯‍♀️👯‍♂️, beber 🍻🍻🍾🍾 b…",
466,ana nery,,2022-09-17 00:52:09+00:00,@leolemex @slasherdrill @Dxlphx 13 vai no tusca com o belo,
467,𝔐𝔞𝔪𝔲𝔡𝔬🏀,"São Paulo, Brasil",2022-09-17 00:36:43+00:00,"RT @mikitktsk: inter ou tusca? ahaa para ne
o q importa eh se divertir pessoal!!!! 👏👏👏👏👏 
curtir 💃💃🕺🕺 com os amigos 👯👯‍♀️👯‍♂️, beber 🍻🍻🍾🍾 b…",
468,vitu 🍂,,2022-09-17 00:18:01+00:00,"minha mãe disse q eu só ligando pros roles e esquecendo do resto, corta pra eu comprando mais um e ainda tem mais uns 3 nos proximos meses (fora o tusca",
469,☆lucca☆,"São Carlos, Brasil",2022-09-16 23:33:49+00:00,To rindo da marca d'água do inshot no reels oficial do tusca kkkk,
470,gv,"Taubaté, Brasil",2022-09-16 22:49:43+00:00,armava demais alguém comprar meu ingresso do tusca,
471,mimada e correria 🦑,,2022-09-16 22:05:36+00:00,"Em menos de 15 minutos eu fui de ""Chegou o dia que eu não piso mais no tusca"" para ""amiga, 1 dia acho que rola ne?""",
472,Snoopy Dogg,,2022-09-16 21:55:08+00:00,Troco meu ingresso do Inter unesp por um do Tusca pq né as atrações mil vezes melhores,
473,rebeca belloni,"Sydney, New South Wales",2022-09-16 21:54:58+00:00,"Essa line up do Tusca ta maravilhosa, como pode",
474,Atraso em português,,2022-09-14 18:32:37+00:00,@caiorfurlan Tusca tá prometendo tudoooo,
475,𝕷𝖚𝖎𝖘 𝕾𝖎𝖑𝖛𝖆,itatinga - sp ⇆ bauru -sp,2022-09-14 18:27:30+00:00,"e essas atrações do tusca, hein? 😶‍🌫️",
476,Gica vai p Ura,arquiteta presencial,2022-09-14 18:09:58+00:00,"@monii_nasc Sério como o tusca consegue lançar uma atração foda a cada 5 dias e o inter capengando com essas 3 
Tô mto preocupada sério kkkkkk",
477,M🅰️🆑inesio,,2022-09-14 17:24:51+00:00,@henriquenf_ pro tusca a gnt da um jeitinho,
478,Ana Beatriz,,2022-09-14 17:20:10+00:00,"RT @monica_zuca: Turma do pagode no tusca só me faz lembrar de uma coisa, isso msm, turma do pagode no carnaval, vulgo melhor dia de todos",
479,ℤ𝕖𝕜𝕒 ℙ𝕒𝕦𝔾𝕠𝕣𝕕𝕚𝕟𝕙𝕠,na cama da sua mãe ,2022-09-14 17:04:10+00:00,"RT @ahelosantana: tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
480,babacita,,2022-09-14 16:56:44+00:00,"@leletirb enquanto isso no tusca já confirmaram luisa sonza, gloria groove, pedro sampaio, turma do pagode, matheus e kauan, kvsh, dennis, djonga, pitty(??). SAO PAULO É BOM DMS",
481,liv,"Ribeirão Preto, Brasil",2022-09-14 16:50:35+00:00,"sorry liu, mas esse ano meu corpinho é da tusca",
482,Tusca,São Carlos,2022-09-14 16:49:21+00:00,"RT @ahelosantana: tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
483,𝕸𝖊𝖓𝖎𝖓𝖎𝖓𝖍𝖔 𝕿𝖆𝖙𝖚𝖆𝖉𝖔 😮‍💨,,2022-09-14 16:35:51+00:00,porra vai ter matheus e kauan no tusca bora inter confirma o henrique e juliano ai não fica pra trás não,
484,Baby Shark turururu... 🤪,"São Carlos, Brasil",2022-09-14 16:15:27+00:00,"MANOOOO quero ir no Tusca e tbm no festival de Ribeirão, ver o Orochinho! Affs preto de milhões ❤😋🥰🥰",
485,zeca - feira ✨🍺,,2022-09-14 15:45:29+00:00,"Eu tenho náusea só de pensar em jogar na Tusca, não sei nem se vou conseguir pisar no tusquinha semana q vem… traumas, né",
486,henrique - tchu,,2022-09-14 15:38:43+00:00,@MariaCecliaRoc1 e o tusca?,
487,loira educa,"Ouroeste, Brasil",2022-09-14 15:24:57+00:00,"tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
488,sasa,"Brodowski, Brasil",2022-09-14 15:24:09+00:00,dando a vida pra achar um aloja pro tusca mas tá simplesmente IMPOSSÍVEL,
489,loira educa,"Ouroeste, Brasil",2022-09-14 15:23:07+00:00,"comprei o interfacul, Gusttavo Lima, preciso comprar o tusca…. genteeee meu salário tá indo só em festa pqp 🥹",
490,toninho rodrigues,ele/dele,2022-09-14 15:22:50+00:00,@Victormaciera @viwolpiano mano pior que toda vez TODA VEZ eles dão dessas na moral ies é esquema criminoso nem tusca da esses problemas,
491,moquis in solo paulista,,2022-09-14 15:17:57+00:00,gente o tusca não paraa,
492,konradex,Brasil,2022-09-14 15:15:57+00:00,@bengannabis_br Tusca já tá comprado faz tempo. Festa da ies agora,
493,toninho rodrigues,ele/dele,2022-09-14 15:08:29+00:00,juro nem o tusca que é o tusca esgota lote tão rápido NEM O ROCK IN RIO ESGOTA TAO RAPIDOOOOOOO vai todo mundo t9ma no cu lote fantasma do carlaho,
494,Bot TUSCA 2022,Arena Tusca,2022-09-14 15:01:23+00:00,Faltam 59 dias para o início do TUSCA,
495,Tusca,São Carlos,2022-09-14 14:48:01+00:00,RT @maagomess: o tusca desse ano está um sabooooooorrrrrrr,
496,Tusca,São Carlos,2022-09-14 14:46:12+00:00,"RT @Isabellemoro12: MEU AMOR, turma do pagode no tusca? EU NÃO QUERO MAIS GUERRA COM NGM!!",
497,ga*bi,,2022-09-14 14:45:11+00:00,hoteis em sao carlos ja esgotados pro tusca… ta chegando 😮‍💨,
498,Elvinho,,2022-09-14 14:42:36+00:00,"@iamReicho Tô esperando o ""Bailão do Tusca""",
499,ʙ ᴀ s s ɪ,"São Paulo, Brasil",2022-09-14 14:26:33+00:00,Daqui 2 meses tem tusca aaaaaaa,
500,Tusca,São Carlos,2022-09-14 14:14:30+00:00,RT @beatrisninno: @lebortolato tusca maior e melhor,
501,uolbol,"São Carlos, Brasil",2022-09-14 14:02:19+00:00,Nao sei ainda oq pensar sobre o tusca,
502,"zezo, droga é o",,2022-09-14 13:53:42+00:00,nao mas dps do tusca qnd eu lansa o piercing no nariz e o 3o furo na orelha eu vo ta 1 (um) nojo,
503,jogi 🩸,-a/ela,2022-09-14 13:46:54+00:00,Tô morrendo com o social media do tusca usando o inshot grátis pra fazer os vídeos de divulgação kkkkkkkk,
504,Tusca,São Carlos,2022-09-14 13:39:19+00:00,"É claro que não poderia faltar um pagodinho daqueles no retorno da Tusca, né? Vocês pediram, a gente anotou e agora chegou a hora de vocês saberem!😎

A  @turmadopagode ta vindo aí pra trazer todo seu ritmo e molejo pra Tusca 🪕🥁🪘 https://t.co/zNbthU0zIS",
505,bic toria,bauru,2022-09-14 13:25:11+00:00,@kawanog3 tusca tá engolindo o inter nas atrações vo entra em depressao,
506,helô,sanca/sjc,2022-09-14 13:19:28+00:00,eu tava planejando pisar em sanca só no tusca e comecei a sofrer pressão pra ir no halloween da ies............,
507,Julha,,2022-09-14 13:16:43+00:00,Turma do pagode no tusca e não acredito que vou ter que ver eles tocando pela quarta vez sendo que nem gosto,
508,dona morte caipira,,2022-09-14 13:06:05+00:00,@lebortolato tusca maior e melhor,
509,guilherme,"São Paulo, Brasil",2022-09-14 13:03:47+00:00,TUSCA COMPRADO não quero saber de depressão e de coisas pra baixo,
510,Lara,,2022-09-14 12:49:10+00:00,"@stefani_fs Eu vo nem comentar sobre isso.
Tusca&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",
511,boraschi de Mococa,"Mococa, Brasil",2022-09-14 12:47:42+00:00,hmmm mas o Tusca tbm ta tentador,
512,grechi,"Cachoeiro de Itapemirim, Brasil",2022-09-14 12:41:01+00:00,Só uma coisa pode me alegrar hoje.. Major RD no Tusca,
513,Fernanda,,2022-09-14 12:27:12+00:00,Só queria ir no Tusca 😢,
514,aang,,2022-09-14 12:18:47+00:00,depois de 12 horas na fila do tusca embaixo de chuva nada mais me abala,
515,Biruel,"São José dos Campos, Brasil",2022-09-14 12:12:32+00:00,"@gabii_rovai Tusca, n tem nem como ne. Terei q ir",
516,Cristian,Santiago / Osorno,2022-09-14 12:07:58+00:00,@Punktruquita Tusca cap.1 versículo 11.,
517,mau,,2022-09-14 12:06:47+00:00,Turma do pagode no Tusca. O silêncio do interunesp é ensurdecedor ☹️,
518,Victor Kiessler,,2022-09-14 11:58:37+00:00,"Ainda tem mais um em...
Tusca R$520 https://t.co/pjlECZxlGV",
519,winx,,2022-09-14 11:58:29+00:00,@marirb_ o maior crime de todos é falar a tusca,
520,dra daolança,Brasil,2022-09-14 11:45:45+00:00,tusca por favor kd as atrações BOAS???,
521,"𝔾𝕠𝕓𝕒𝕥𝕠, o doente do TT",,2022-09-14 11:45:37+00:00,@Gaules Infelizmente tenho o TUSCA na msm época gaugau,
522,Pestinhaa,,2022-09-14 11:34:33+00:00,"Ontem conversando com o Mumuzinho descobri que fazemos aniversário exatamente no mesmo dia, então decidimos que vai ter dobradinha do atletismo no Tusca de comemoração (sonhei)",
523,infermon É 13,Campinas/ Vale do aço,2022-09-14 10:56:51+00:00,Nó pelo amor de Deus QUEM AGUENTA TURMA DO PAGODE no TUSCA,
524,lauzzie mcguire e um sonho de se formar,,2022-09-14 10:54:07+00:00,@chferraris simm e tudo mais tusca uni carnaferrugem 1 ano pra viver tudo 🙏🏼🙏🏼🙏🏼 por favor,
525,Maju Momesso,,2022-09-14 10:18:32+00:00,"Turma do pagode no tusca, tudo o que eu queria",
526,Eduardo Souza,,2022-09-14 09:46:01+00:00,Turma do pagode no tusca e eu só queria ir ver eles,
527,Battoman,"Limeira, Brasil",2022-09-14 09:42:08+00:00,"Vai tusca, anuncia João Gomes ou Tarcísio aí",
528,paulo lião,,2022-09-14 06:59:11+00:00,atrações muito fracas do tusca,
529,Mônica Zuca,"Piraju, Brasil",2022-09-14 04:24:56+00:00,"Turma do pagode no tusca só me faz lembrar de uma coisa, isso msm, turma do pagode no carnaval, vulgo melhor dia de todos",
530,Tawa,,2022-09-14 04:20:49+00:00,"@lebortolato O tusca não precisa nem de atração pra ser melhor q o inter, isso q é foda",
531,gabi,"São Paulo, Brasil",2022-09-14 04:18:02+00:00,nem acredito q vou no tusca,
532,fortunato,"Monte Azul Paulista, Brasil",2022-09-14 04:01:24+00:00,O inter tá flopando enquanto liu e tusca anuncia 1 atração por semana 😮‍💨👀,
533,gorxa,,2022-09-14 03:25:46+00:00,"Me dá indisposição pensar em pagar R$600,00 conto no Tusca, fora todo o restante da grana do rolê, mas que essas atrações tão matando meu coraçãozinho, tão sim.",
534,Jurídico Von Richthofen,,2022-09-14 03:24:47+00:00,Vazou a Larah se um dia a Ivete colar na Tusca https://t.co/75ICEpBts6,
535,gg,,2022-09-14 03:21:38+00:00,Preciso começar a aprender as músicas do tusca,
536,perdeã,scranton the electric city,2022-09-14 03:19:15+00:00,@HenriqueLeoFra1 amigo só lud e menos é mais mas olha quantas já tem no tusca preciso de maissss,
537,Carentena,Insta: lu_girotto,2022-09-14 03:09:29+00:00,"Inclusive sou totalmente realizada gastando todo o dinheiro do Tusca em reforma de banheiro, dividindo meu lado da cama em 3, comparar preço de mercado e tomar café da manhã em padaria em pleno domingo 8h da manhã. VIVENDO A MINHA FANFIC SAPATAO ADOLESCENTE CASADISSIMA E FELIZ https://t.co/jSATmUqgjI",
538,Su-μda (ana),"São Paulo, Brasil",2022-09-14 02:55:08+00:00,"Queria tanto o hariel e o xamã no tusca, ia ser tudooo",
539,Biruel,"São José dos Campos, Brasil",2022-09-14 02:31:39+00:00,RT @BotTusca: Faltam 60 dias para o início do TUSCA! 🙏,
540,Carlos Henrique,,2022-09-14 02:20:12+00:00,"To na espera do meu cabelo platinado no tusca, a meta é alcançar todas as cores de corante nele até o fim do rolê",
541,Julinha eterna órfã de Mr. Queen 🍷,,2022-09-14 02:19:54+00:00,Aff a Tusca desse ano tá com umas atrações muito fodas 😭 eu só queria ganhar um convitinho poxa,
542,🐳😡🗝,são paulo zn,2022-09-14 02:16:24+00:00,turma do pagode confirmado no tusca aiaiaiaiaiai eu nunca fui triste 2k22,
543,COMÊ SHUSHI,,2022-09-14 02:10:19+00:00,"Mesmo que eu precise vender meu c* na internet, EU VOU PRO TUSCA de qualquer jeito",
544,dudinha,são paulo | ♎️ | 🦉🌻,2022-09-14 02:06:33+00:00,"@flamoura tusca

ninguém gosta de advogados amiga pelo amor de deus",
545,cu,,2022-09-14 02:01:45+00:00,Vo comprar tusca primavera e coachella FODASE,
546,ana,707E74 | ENFP,2022-09-14 01:51:20+00:00,"djonga, luisa sonza, pitty e turma da pagode no tusca REAGE INTERUNESP",
547,perdeã,scranton the electric city,2022-09-14 01:48:28+00:00,QUE ÓDIO INTER VOLTA A SOLTAR ATRAÇÃO BOA DE NOVO PQ O TUSCA TÁ MASTIGANDO SEU FURICOOOO 😭😭😭,
548,Vivian,,2022-09-14 01:44:19+00:00,Turma do pagode confirmada no tusca e eu só consigo sentir saudade da formatura,
549,joi,gba-são carlos,2022-09-14 01:25:12+00:00,se o tusca não anunciar a ludmilla logo eu vou colapsar,
550,Bill ⓟ,"São Carlos, Brasil",2022-09-14 01:23:57+00:00,turma do pagode no tusca eu estou em extase,
551,Erick MlkNeutro ☭,,2022-09-14 01:23:19+00:00,Esse tusca tá me chamando a atenção sabe...,
552,laura,perdida ,2022-09-14 01:15:49+00:00,Q delícia foi dar 660 conto p tusca pqp,
553,mageh,,2022-09-14 01:14:02+00:00,100%-show da pitty do meu tusca no eletronico,
554,Lipe,,2022-09-14 01:13:45+00:00,"Chama tudo de 2019, mas n chama falamansa e péricles, TO DE OLHO EM VC TUSCA, troco fácil o sampaio pelos dois, e dou de brinde o pessoal do eletrônico",
555,tota™,"São Carlos, Brasil",2022-09-14 01:10:22+00:00,é oficial até agora o tusca não tem uma unidade de atração boa sequer,
556,raquelzita,,2022-09-14 01:06:50+00:00,@thaiscmgs Nao vai ter mais tusca para todo mundo família 😔,
557,hirgu,Santa Adélia - SP,2022-09-14 01:03:40+00:00,"@_laertera virou parte do ingresso do tusca, foi mal",
558,Jp,,2022-09-14 00:59:24+00:00,vai tusca anuncia um lagum aí agr nunca pedi nada,
559,éli,,2022-09-14 00:59:08+00:00,tão fazendo remake da tusca de 2019 com essas atrações tudo repetida?,
560,juma marruá,República Pula Muro,2022-09-14 00:58:08+00:00,Eu preciso do kit tusca da química pra ontem vou usar pra ir em todo lugar pois amei,
561,nanda,"Osasco, Brasil",2022-09-14 00:57:31+00:00,RT @isabellapeli: TURMA DO PAGODE NO TUSCA,
562,"marília, igual a mendonça","Americana, Brasil",2022-09-14 00:55:41+00:00,"Mano, Turma do Pagode no Tusca. Eu repito, TURMA DO PAGODE NO TUSCA. 

NINGUÉM ME TOCA",
563,positivo capitão broxa,"São Carlos, Brasil",2022-09-14 00:54:42+00:00,turma do pagode no tusca AaaaaaaaaaaaaaaaaaaaaaAAAAA,
